"level_1","level_2","level_3","level_4","level","lowest_cause","cause_name","rei_level_1","rei_level_2","rei_level","rei_name","Incidence","Pct_of_Ecode_Resulting_in_Ncode","Pct_of_Ncode_from_lowest_Ecodes"
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Amputations","Amputation of fingers (excluding thumb)",2,"Amputation of fingers (excluding thumb)",122516.456465682,0.598626948195292,2.07764129488483
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Amputations","Amputation of lower limb, unilateral",2,"Amputation of lower limb, unilateral",143000.431274007,0.698713578841938,12.6940910628545
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Amputations","Amputation of upper limb, unilateral",2,"Amputation of upper limb, unilateral",16730.2848387831,0.0817457478317126,5.20771401888516
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Amputations","Amputation of thumb",2,"Amputation of thumb",53663.1446572732,0.262203180237621,1.88762560955743
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Amputations","Amputation of toe/toes",2,"Amputation of toe/toes",60190.9315443795,0.294098561931036,2.383404157982
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Burns",NA,1,"Burns",301219.81919231,1.47178841357968,1.84346934025264
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Burns","Lower airway burns",2,"Lower airway burns",9350.4259616247,0.0456870621237832,3.6773733642413
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Burns","Burns, <20% total burned surface area without lower airway burns",2,"Burns, <20% total burned surface area without lower airway burns",213492.567346318,1.0431447965417,1.46387011331462
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Burns","Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",2,"Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",78376.8258843669,0.382956554914192,5.22009402666534
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures",NA,1,"Fractures",7903249.71155333,38.616022631847,4.43414720411624
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of clavicle, scapula, or humerus",2,"Fracture of clavicle, scapula, or humerus",737525.033232359,3.60361679237096,3.81153489270727
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of face bones",2,"Fracture of face bones",283542.54586386,1.38541559077453,2.65580385407469
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of foot bones except ankle",2,"Fracture of foot bones except ankle",358971.45218265,1.75396833297675,3.35991214109435
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of hand (wrist and other distal part of hand)",2,"Fracture of hand (wrist and other distal part of hand)",523946.210188012,2.5600505423628,2.7618204045062
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of hip",2,"Fracture of hip",436645.417177444,2.1334906433701,3.06551698462702
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of patella, tibia or fibula, or ankle",2,"Fracture of patella, tibia or fibula, or ankle",2504620.35605089,12.2378110123559,7.66360056847645
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of pelvis",2,"Fracture of pelvis",473205.208618375,2.31212522853761,7.83248185789467
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of radius and/or ulna",2,"Fracture of radius and/or ulna",923903.652810718,4.51428028579558,3.01286863810536
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of skull",2,"Fracture of skull",372170.598020388,1.81846060299146,4.90048972576479
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of sternum and/or fracture of one or more ribs",2,"Fracture of sternum and/or fracture of one or more ribs",168919.698322288,0.825357559415417,4.11041700455416
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of vertebral column",2,"Fracture of vertebral column",312833.823747677,1.52853553395736,3.64637989933275
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Fractures","Fracture of femur, other than femoral neck",2,"Fracture of femur, other than femoral neck",806965.71533867,3.94291050693855,5.51248399246566
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Head Injuries",NA,1,"Head Injuries",2529404.83492849,12.3589103110225,9.31273519375421
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Head Injuries","Minor TBI",2,"Minor TBI",741853.943139579,3.62476825399111,5.85588242758369
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Head Injuries","Moderate/Severe TBI",2,"Moderate/Severe TBI",1787550.89178891,8.73414205703134,12.3345868017074
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Spinal Injuries",NA,1,"Spinal Injuries",50067.6701883738,0.244635353263828,5.50799142202846
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Spinal Injuries","Spinal cord lesion at neck level",2,"Spinal cord lesion at neck level",26834.7210212316,0.131116974927458,5.45112707884866
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Spinal Injuries","Spinal cord lesion below neck level",2,"Spinal cord lesion below neck level",23232.9491671422,0.113518378336369,5.57516589343283
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries",NA,1,"Minor Injuries",6013484.00288181,29.3824493501792,2.13414270498537
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries","Muscle and tendon injuries, including sprains and strains lesser dislocations",2,"Muscle and tendon injuries, including sprains and strains lesser dislocations",1265017.37317219,6.18099405877129,1.44486016868528
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries","Foreign body in ear",2,"Foreign body in ear",56760.591162988,0.277337595665589,1.53859633566487
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries","Open wound(s)",2,"Open wound(s)",2200928.47587984,10.7539438759487,2.102588391186
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries","Contusion in any part of the body",2,"Contusion in any part of the body",1062961.92035953,5.19373208129692,2.89075101498523
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Minor Injuries","Superficial injury of any part of the body",2,"Superficial injury of any part of the body",1427815.64230726,6.97644173849663,2.90887020706121
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries",NA,1,"Other Injuries",3247353.45750293,15.8668749166845,1.65441633548781
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Dislocation of hip",2,"Dislocation of hip",115152.296173422,0.562644967252091,3.87365927342906
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Dislocation of knee",2,"Dislocation of knee",123015.445079728,0.601065053571722,3.40070096777218
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Dislocation of shoulder",2,"Dislocation of shoulder",182047.988138975,0.889503620236136,3.11469483965181
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Foreign body in respiratory system",2,"Foreign body in respiratory system",72995.2120502056,0.356661482734954,1.45377112707522
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Foreign body in GI and urogenital system",2,"Foreign body in GI and urogenital system",68670.4144819303,0.335530114390292,0.897980164341764
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Drowning and nonfatal submersion",2,"Drowning and nonfatal submersion",47520.6150074548,0.23219020169951,2.17127361595093
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Asphyxiation",2,"Asphyxiation",60380.1414545642,0.295023059377091,3.39390935777644
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Crush injury",2,"Crush injury",64834.2372266458,0.316786190926342,7.659510447605
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Nerve injury",2,"Nerve injury",123113.31886983,0.601543274130553,2.45329999532641
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Injury to eyes",2,"Injury to eyes",164388.781503073,0.803219072992793,0.274286249154201
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Poisoning requiring urgent care",2,"Poisoning requiring urgent care",309643.943832101,1.51294948018094,0.938319706195007
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Severe chest Injury",2,"Severe chest Injury",339735.789559269,1.65998107326545,4.2715870158233
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Internal hemorrhage in abdomen and pelvis",2,"Internal hemorrhage in abdomen and pelvis",529511.168746189,2.58724145413593,4.08251045748073
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Effect of different environmental factors",2,"Effect of different environmental factors",66232.535614197,0.323618408577369,1.02796455534403
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Complications following therapeutic procedures",2,"Complications following therapeutic procedures",571765.498228601,2.79370008863928,1.74989094236289
"Injuries","Transport injuries","Road injuries","Pedestrian road injuries",4,1,"Pedestrian road injuries","Other Injuries","Multiple fractures, dislocations, crashes, wounds, pains, and strains",2,"Multiple fractures, dislocations, crashes, wounds, pains, and strains",408346.071536741,1.99521737457405,4.87624855086465
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations",NA,1,"Amputations",441894.009188722,1.25788186951679,3.3393722954183
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of lower limbs, bilateral",2,"Amputation of lower limbs, bilateral",0,0,0
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of upper limbs, bilateral",2,"Amputation of upper limbs, bilateral",13272.4457760312,0.037780935153353,4.38679411821089
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of fingers (excluding thumb)",2,"Amputation of fingers (excluding thumb)",164586.325678342,0.46850636292006,2.79106461831492
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of lower limb, unilateral",2,"Amputation of lower limb, unilateral",38050.1763050599,0.108312459347262,3.37769892489753
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of upper limb, unilateral",2,"Amputation of upper limb, unilateral",14684.310837262,0.0417999067297883,4.57085412124037
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of thumb",2,"Amputation of thumb",83485.2811093322,0.237646628592541,2.93663287251501
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Amputations","Amputation of toe/toes",2,"Amputation of toe/toes",127815.469482695,0.363835576773783,5.06115977279509
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Burns",NA,1,"Burns",348182.919142107,0.991126768313436,2.13088414288021
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Burns","Lower airway burns",2,"Lower airway burns",10767.7600565251,0.0306511739665279,4.23478825316817
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Burns","Burns, <20% total burned surface area without lower airway burns",2,"Burns, <20% total burned surface area without lower airway burns",241001.469190066,0.686027355694755,1.65249241412683
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Burns","Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",2,"Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",96413.6898955159,0.274448238652154,6.42139460272189
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Fractures",NA,1,"Fractures",12187353.149793,34.6921439208191,6.83775913289605
"Injuries","Transport injuries","Road injuries","Cyclist road injuries",4,1,"Cyclist road injuries","Fractures","Fracture of clavicle, scapula, or humerus",2,"Fracture of clavicle, scapula, or humerus",1685867.00081265,4.79893705423195,8.71257328025733
